codi                           area_joc_id             tipus              area_joc_superficie_m2   area_joc_tipus_edat_id         area_joc_tipus_edat_nom   codi_carrer            tipus_via   nom_carrer              numero_postal codi_districte nom_districte   codi_barri        nom_barri                    x_etrs89                 y_etrs89                   longitud                espai_verd_codi        espai_verd_nom
8188-01-J001-PV001-0000064JO    27178   MULTIJOC           64.22    547   DE_6_A_12_ANYS      351901   Pg     Valldaura                    158   8   Nou_Barris   48   la_Guineueta                    430.435.620   4.587.776.704   21.673.124   8188   Constancia_Jardins_
8188-01-J001-PV001-0000065JO    27178   VA_I_Ve            64.22    547   DE_6_A_12_ANYS      351901   Pg     Valldaura                    158   8   Nou_Barris   48   la_Guineueta                    430.433.312   4.587.768.632   21.672.857   8188   Constancia_Jardins_
8189-01-J001-PV001-0002166JO    86237   BALANCi            103.14   546   FINS_A_5_ANYS        11302   C      Alonso_Cano                   18   8   Nou_Barris   51   Verdun                          430.977.495   4.588.132.527   21.737.573   8189   Joan_Riera_Pl.
8189-01-J001-PV001-0002167JO    86237   BALANCi            103.14   546   FINS_A_5_ANYS        11302   C      Alonso_Cano                   18   8   Nou_Barris   51   Verdun                          430.976.037   4.588.128.998   21.737.403   8189   Joan_Riera_Pl.
8189-01-J001-PV001-0002168JO    86237   BALANCi            103.14   546   FINS_A_5_ANYS        11302   C      Alonso_Cano                   18   8   Nou_Barris   51   Verdun                          430.979.675   4.588.127.071   21.737.841   8189   Joan_Riera_Pl.
8189-01-J001-PV001-0002169JO    86237   BALANCi            103.14   546   FINS_A_5_ANYS        11302   C      Alonso_Cano                   18   8   Nou_Barris   51   Verdun                          430.982.426   4.588.132.856   21.738.163   8189   Joan_Riera_Pl.
8190-01-J001-PV001-0000070JO    28173   BALANCi            38.74    546   FINS_A_5_ANYS       180751   C      Lorena                        79   8   Nou_Barris   48   la_Guineueta                    430.892.119   4.587.706.797   21.727.841   8190   Lorena_c._(Espais_interiors)
8190-01-J001-PV001-0000071JO    28173   BALANCi            38.74    546   FINS_A_5_ANYS       180751   C      Lorena                        79   8   Nou_Barris   48   la_Guineueta                    430.893.545   4.587.709.584   21.728.009   8190   Lorena_c._(Espais_interiors)
8190-01-J001-PV001-0000073JO    28173   BALANCi            38.74    546   FINS_A_5_ANYS       180751   C      Lorena                        79   8   Nou_Barris   48   la_Guineueta                    430.890.669   4.587.708.975   21.727.665   8190   Lorena_c._(Espais_interiors)
8190-01-J002-PV001-0000067JO    28174   MULTIJOC           47.42    546   FINS_A_5_ANYS       180751   C      Lorena                        79   8   Nou_Barris   48   la_Guineueta                    430.843.092   4.587.714.168   21.721.965   8190   Lorena_c._(Espais_interiors)
8190-01-J003-PV001-0000066JO    28175   ALTRES_JOCS        63.98    549   MIXTA               180751   C      Lorena                        79   8   Nou_Barris   48   la_Guineueta                    430.795.520   4.587.719.315   21.716.265   8190   Lorena_c._(Espais_interiors)
8190-01-J003-PV001-0000068JO    28175   ALTRES_JOCS        63.98    549   MIXTA               180751   C      Lorena                        79   8   Nou_Barris   48   la_Guineueta                    430.794.373   4.587.723.114   21.716.124   8190   Lorena_c._(Espais_interiors)
8190-01-J003-PV001-0000069JO    28175   VA_I_Ve            63.98    549   MIXTA               180751   C      Lorena                        79   8   Nou_Barris   48   la_Guineueta                    430.792.123   4.587.718.632   21.715.860   8190   Lorena_c._(Espais_interiors)
8190-01-J003-PV001-0000072JO    28175   BALANCi            63.98    549   MIXTA               180751   C      Lorena                        79   8   Nou_Barris   48   la_Guineueta                    430.794.483   4.587.716.714   21.716.144   8190   Lorena_c._(Espais_interiors)
8191-02-J001-PV001-0002256JO    86671   ALTRES_JOCS        592.28   547   DE_6_A_12_ANYS      701432   Ctra   C-17_(Barcelona)               5   8   Nou_Barris   54   Torre_Baro                      431.962.643   4.589.841.773   21.853.565   8191   Vallbona_Av.
8191-02-J001-PV001-0002257JO    86671   ALTRES_JOCS        592.28   547   DE_6_A_12_ANYS      701432   Ctra   C-17_(Barcelona)               5   8   Nou_Barris   54   Torre_Baro                      431.965.605   4.589.842.633   21.853.918   8191   Vallbona_Av.
8191-02-J001-PV001-0002258JO    86671   ALTRES_JOCS        592.28   547   DE_6_A_12_ANYS      701432   Ctra   C-17_(Barcelona)               5   8   Nou_Barris   54   Torre_Baro                      431.960.993   4.589.840.244   21.853.369   8191   Vallbona_Av.
8191-02-J001-PV001-0002259JO    86671   ALTRES_JOCS        592.28   547   DE_6_A_12_ANYS      701432   Ctra   C-17_(Barcelona)               5   8   Nou_Barris   54   Torre_Baro                      431.970.087   4.589.838.715   21.854.459   8191   Vallbona_Av.
8191-02-J001-PV001-0002260JO    86671   ALTRES_JOCS        592.28   547   DE_6_A_12_ANYS      701432   Ctra   C-17_(Barcelona)               5   8   Nou_Barris   54   Torre_Baro                      431.974.074   4.589.836.420   21.854.939   8191   Vallbona_Av.
8191-02-J001-PV001-0002261JO    86671   ALTRES_JOCS        592.28   547   DE_6_A_12_ANYS      701432   Ctra   C-17_(Barcelona)               5   8   Nou_Barris   54   Torre_Baro                      431.967.052   4.589.843.189   21.854.091   8191   Vallbona_Av.
8191-02-J001-PV001-0002262JO    86671   ALTRES_JOCS        592.28   547   DE_6_A_12_ANYS      701432   Ctra   C-17_(Barcelona)               5   8   Nou_Barris   54   Torre_Baro                      431.964.038   4.589.841.649   21.853.732   8191   Vallbona_Av.
8191-02-J001-PV001-0002263JO    86671   TORRE_TOBOGAN      592.28   547   DE_6_A_12_ANYS      701432   Ctra   C-17_(Barcelona)               5   8   Nou_Barris   54   Torre_Baro                      431.948.680   4.589.848.507   21.851.885   8191   Vallbona_Av.
8191-02-J001-PV001-0002264JO    86671   EQUILIBRI          592.28   547   DE_6_A_12_ANYS      701432   Ctra   C-17_(Barcelona)               5   8   Nou_Barris   54   Torre_Baro                      431.961.826   4.589.850.345   21.853.457   8191   Vallbona_Av.
8191-02-J001-PV001-0002265JO    86671   EQUILIBRI          592.28   547   DE_6_A_12_ANYS      701432   Ctra   C-17_(Barcelona)               5   8   Nou_Barris   54   Torre_Baro                      431.953.900   4.589.841.577   21.852.518   8191   Vallbona_Av.
8193-02-J001-PV002-0003008JO    86659   TORRE_TOBOGAN      112.83   549   MIXTA               193458   C      Manuel_Sanchis_i_Guarner      14   8   Nou_Barris   45   Porta                           431.702.705   4.587.792.762   21.824.761   8193   Andreu_Nin_c._-_Valldaura_Pg.
8193-02-J001-PV002-0003010JO    86659   BALANCi            112.83   549   MIXTA               193458   C      Manuel_Sanchis_i_Guarner      14   8   Nou_Barris   45   Porta                           431.706.654   4.587.796.217   21.825.230   8193   Andreu_Nin_c._-_Valldaura_Pg.
8193-02-J001-PV002-0004156JO    86659   ALTRES_JOCS        112.83   549   MIXTA               193458   C      Manuel_Sanchis_i_Guarner      14   8   Nou_Barris   45   Porta                           431.707.794   4.587.798.710   21.825.364   8193   Andreu_Nin_c._-_Valldaura_Pg.
8193-02-J001-PV002-0004157JO    86659   GRIMPAR            112.83   549   MIXTA               193458   C      Manuel_Sanchis_i_Guarner      14   8   Nou_Barris   45   Porta                           431.701.426   4.587.799.308   21.824.601   8193   Andreu_Nin_c._-_Valldaura_Pg.
8196-02-J001-PV001-0002250JO    86645   BALANCi            65.26    549   MIXTA               184800   C      Llerona                       40   8   Nou_Barris   54   Torre_Baro                      431.641.727   4.589.702.628   21.815.301   8196   Apolo_Parc_
8196-02-J001-PV001-0002251JO    86645   BALANCi            65.26    549   MIXTA               184800   C      Llerona                       40   8   Nou_Barris   54   Torre_Baro                      431.643.983   4.589.694.785   21.815.580   8196   Apolo_Parc_
8196-02-J001-PV001-0004210JO    86645   TORRE_TOBOGAN      65.26    549   MIXTA               184800   C      Llerona                       40   8   Nou_Barris   54   Torre_Baro                      431.642.481   4.589.697.840   21.815.397   8196   Apolo_Parc_
8197-02-J001-PV001-0002246JO    86630   GRONXADOR          207.64   549   MIXTA               236506   C      Orista                        14   8   Nou_Barris   56   Vallbona                        432.019.192   4.590.799.198   21.859.257   8197   Primer_de_Maig_pl._
8197-02-J001-PV001-0002247JO    86630   VA_I_Ve            207.64   549   MIXTA               236506   C      Orista                        14   8   Nou_Barris   56   Vallbona                        432.023.534   4.590.803.327   21.859.772   8197   Primer_de_Maig_pl._
8197-02-J001-PV001-0002248JO    86630   TOBOGAN            207.64   549   MIXTA               236506   C      Orista                        14   8   Nou_Barris   56   Vallbona                        432.014.720   4.590.793.865   21.858.727   8197   Primer_de_Maig_pl._
8197-02-J001-PV001-0002249JO    86630   BALANCi            207.64   549   MIXTA               236506   C      Orista                        14   8   Nou_Barris   56   Vallbona                        432.027.543   4.590.805.220   21.860.250   8197   Primer_de_Maig_pl._
8201-01-J001-PV001-0002245JO    86623   MULTIJOC           51.90    546   FINS_A_5_ANYS       140804   C      Garigliano                    25   8   Nou_Barris   50   les_Roquetes                    430.982.842   4.588.616.713   21.737.660   8201   Raïm_Pl.
8205-01-J001-PV002-0002240JO    86610   GRONXADOR          164.53   549   MIXTA               701530   Pl     Colors                         0   8   Nou_Barris   55   Ciutat_Meridiana                431.256.574   4.590.178.369   21.768.649   8205   Aqueducte_Pl.
8205-01-J001-PV002-0002242JO    86610   MULTIJOC           164.53   549   MIXTA               701530   Pl     Colors                         0   8   Nou_Barris   55   Ciutat_Meridiana                431.257.060   4.590.170.482   21.768.716   8205   Aqueducte_Pl.
8205-01-J001-PV002-0002243JO    86610   BALANCi            164.53   549   MIXTA               701530   Pl     Colors                         0   8   Nou_Barris   55   Ciutat_Meridiana                431.252.821   4.590.175.012   21.768.203   8205   Aqueducte_Pl.
8205-01-J001-PV002-0002244JO    86610   BALANCi            164.53   549   MIXTA               701530   Pl     Colors                         0   8   Nou_Barris   55   Ciutat_Meridiana                431.252.732   4.590.177.711   21.768.189   8205   Aqueducte_Pl.
8205-01-J001-PV002-0004180JO    86610   ALTRES_JOCS        164.53   549   MIXTA               701530   Pl     Colors                         0   8   Nou_Barris   55   Ciutat_Meridiana                431.259.839   4.590.173.660   21.769.045   8205   Aqueducte_Pl.
8207-01-J001-PV001-0002236JO    86594   MULTIJOC           154.20   547   DE_6_A_12_ANYS      700815   C      Miguel_Hernandez               8   8   Nou_Barris   49   Canyelles                       430.099.720   4.588.156.778   21.632.481   8207   Canyelles_C._(Antonio_Machado_c._-_Miguel_Hernandez_c._-_Federico_Garcia_Lorca_c.)
8207-01-J001-PV001-0002237JO    86594   VA_I_Ve            154.20   547   DE_6_A_12_ANYS      700815   C      Miguel_Hernandez               8   8   Nou_Barris   49   Canyelles                       430.103.988   4.588.155.702   21.632.993   8207   Canyelles_C._(Antonio_Machado_c._-_Miguel_Hernandez_c._-_Federico_Garcia_Lorca_c.)
8207-01-J001-PV001-0002238JO    86594   GRONXADOR          154.20   547   DE_6_A_12_ANYS      700815   C      Miguel_Hernandez               8   8   Nou_Barris   49   Canyelles                       430.102.169   4.588.161.481   21.632.769   8207   Canyelles_C._(Antonio_Machado_c._-_Miguel_Hernandez_c._-_Federico_Garcia_Lorca_c.)
8207-01-J001-PV001-0002239JO    86594   BALANCi            154.20   547   DE_6_A_12_ANYS      700815   C      Miguel_Hernandez               8   8   Nou_Barris   49   Canyelles                       430.105.479   4.588.158.223   21.633.169   8207   Canyelles_C._(Antonio_Machado_c._-_Miguel_Hernandez_c._-_Federico_Garcia_Lorca_c.)
8209-01-J001-PV001-0000882JO    45079   GRONXADOR          133.71   546   FINS_A_5_ANYS       109804   Av     Alzinar                       42   8   Nou_Barris   56   Vallbona                        431.842.039   4.590.471.356   21.838.415   8209   Alzinar_c.-Pierola_c.
8209-01-J001-PV001-0003943JO    45079   TORRE_TOBOGAN      133.71   546   FINS_A_5_ANYS       109804   Av     Alzinar                       42   8   Nou_Barris   56   Vallbona                        431.847.377   4.590.467.132   21.839.059   8209   Alzinar_c.-Pierola_c.
8211-01-J001-PV001-0002232JO    86584   ALTRES_JOCS        109.00   549   MIXTA               701216   Pl     Roquetes                       0   8   Nou_Barris   50   les_Roquetes                    431.189.037   4.588.850.131   21.762.076   8211   Roquetes_Pl.
8211-01-J001-PV001-0002233JO    86584   BALANCi            109.00   549   MIXTA               701216   Pl     Roquetes                       0   8   Nou_Barris   50   les_Roquetes                    431.186.470   4.588.850.622   21.761.769   8211   Roquetes_Pl.
8211-01-J001-PV001-0002234JO    86584   ALTRES_JOCS        109.00   549   MIXTA               701216   Pl     Roquetes                       0   8   Nou_Barris   50   les_Roquetes                    431.183.300   4.588.848.017   21.761.392   8211   Roquetes_Pl.
8211-01-J001-PV001-0002235JO    86584   MULTIJOC           109.00   549   MIXTA               701216   Pl     Roquetes                       0   8   Nou_Barris   50   les_Roquetes                    431.191.679   4.588.852.857   21.762.390   8211   Roquetes_Pl.
8212-01-J001-PV001-0002229JO    86571   MULTIJOC           113.82   549   MIXTA               132624   Pl     Francesc_Layret                4   8   Nou_Barris   51   Verdun                          431.248.123   4.588.208.261   21.769.880   8212   Francesc_Layret_Pl.
8212-01-J001-PV001-0002230JO    86571   VA_I_Ve            113.82   549   MIXTA               132624   Pl     Francesc_Layret                4   8   Nou_Barris   51   Verdun                          431.243.215   4.588.204.454   21.769.297   8212   Francesc_Layret_Pl.
8212-01-J001-PV001-0002231JO    86571   BALANCi            113.82   549   MIXTA               132624   Pl     Francesc_Layret                4   8   Nou_Barris   51   Verdun                          431.252.163   4.588.210.965   21.770.360   8212   Francesc_Layret_Pl.
8213-01-J001-PV001-0002223JO    86557   BALANCi            265.21   549   MIXTA               251601   C      Peñalara                      24   8   Nou_Barris   46   el_Turo_de_la_Peira             430.761.403   4.586.925.559   21.713.091   8213   Jose_Ignacio_Urenda_Jardins_
