codi                           codi_carrer        tipus_via   nom_carrer           numero_postal          codi_districte        nom_districte   codi_barri        nom_barri                    x_etrs89                 y_etrs89                   longitud                latitud                 espai_verd_codi        espai_verd_nom
6010-01-J001-PV001-0001746JO   701299   Jard   Mestre_Balcells                  0   6   Gracia           31   la_Vila_de_Gracia                    429.303.913   4.584.380.850   21.541.642   414.078.662   6010   Mestre_Balcells_Jardins_
6010-01-J001-PV001-0001748JO   701299   Jard   Mestre_Balcells                  0   6   Gracia           31   la_Vila_de_Gracia                    429.293.665   4.584.380.020   21.540.417   414.078.578   6010   Mestre_Balcells_Jardins_
6010-01-J001-PV001-0001749JO   701299   Jard   Mestre_Balcells                  0   6   Gracia           31   la_Vila_de_Gracia                    429.296.097   4.584.379.304   21.540.709   414.078.516   6010   Mestre_Balcells_Jardins_
6010-01-J001-PV001-0001750JO   701299   Jard   Mestre_Balcells                  0   6   Gracia           31   la_Vila_de_Gracia                    429.295.350   4.584.384.501   21.540.614   414.078.984   6010   Mestre_Balcells_Jardins_
6010-01-J001-PV001-0003365JO   701299   Jard   Mestre_Balcells                  0   6   Gracia           31   la_Vila_de_Gracia                    429.299.433   4.584.381.335   21.541.106   414.078.702   6010   Mestre_Balcells_Jardins_
6010-01-J001-PV001-0004891JO   701299   Jard   Mestre_Balcells                  0   6   Gracia           31   la_Vila_de_Gracia                    429.304.396   4.584.381.290   21.541.700   414.078.702   6010   Mestre_Balcells_Jardins_
6010-01-J001-PV001-0004892JO   701299   Jard   Mestre_Balcells                  0   6   Gracia           31   la_Vila_de_Gracia                    429.303.424   4.584.380.551   21.541.584   414.078.635   6010   Mestre_Balcells_Jardins_
6010-01-J001-PV001-0004893JO   701299   Jard   Mestre_Balcells                  0   6   Gracia           31   la_Vila_de_Gracia                    429.300.136   4.584.386.833   21.541.184   414.079.198   6010   Mestre_Balcells_Jardins_
6010-01-J001-PV001-0004894JO   701299   Jard   Mestre_Balcells                  0   6   Gracia           31   la_Vila_de_Gracia                    429.299.378   4.584.386.250   21.541.094   414.079.145   6010   Mestre_Balcells_Jardins_
6016-01-J001-PV002-0001740JO   700384   E.A.   Casa_Museu_Gaudi                 0   6   Gracia           30   la_Salut                             429.326.221   4.585.052.890   21.543.526   414.139.210   6016   Guell_Parc
6016-01-J001-PV002-0001742JO   700384   E.A.   Casa_Museu_Gaudi                 0   6   Gracia           30   la_Salut                             429.331.117   4.585.054.063   21.544.111   414.139.320   6016   Guell_Parc
6016-01-J001-PV002-0001743JO   700384   E.A.   Casa_Museu_Gaudi                 0   6   Gracia           30   la_Salut                             429.320.650   4.585.051.592   21.542.861   414.139.088   6016   Guell_Parc
6016-01-J002-PV001-0004307JO   700384   E.A.   Casa_Museu_Gaudi                 0   6   Gracia           30   la_Salut                             428.985.540   4.584.970.814   21.502.863   414.131.517   6016   Guell_Parc
6016-01-J002-PV001-0004308JO   700384   E.A.   Casa_Museu_Gaudi                 0   6   Gracia           30   la_Salut                             428.982.476   4.584.977.526   21.502.488   414.132.119   6016   Guell_Parc
6016-01-J003-PV001-0001737JO   700384   E.A.   Casa_Museu_Gaudi                 0   6   Gracia           30   la_Salut                             429.329.590   4.585.020.933   21.543.967   414.136.335   6016   Guell_Parc
6016-01-J003-PV001-0001738JO   700384   E.A.   Casa_Museu_Gaudi                 0   6   Gracia           30   la_Salut                             429.326.570   4.585.020.553   21.543.606   414.136.298   6016   Guell_Parc
6016-01-J003-PV001-0001739JO   700384   E.A.   Casa_Museu_Gaudi                 0   6   Gracia           30   la_Salut                             429.323.817   4.585.017.330   21.543.280   414.136.005   6016   Guell_Parc
6016-01-J003-PV001-0001744JO   700384   E.A.   Casa_Museu_Gaudi                 0   6   Gracia           30   la_Salut                             429.328.383   4.585.018.515   21.543.825   414.136.116   6016   Guell_Parc
6016-01-J004-PV002-0003168JO   700384   E.A.   Casa_Museu_Gaudi                 0   6   Gracia           30   la_Salut                             429.355.543   4.585.088.728   21.546.992   414.142.463   6016   Guell_Parc
6016-01-J004-PV002-0003170JO   700384   E.A.   Casa_Museu_Gaudi                 0   6   Gracia           30   la_Salut                             429.360.123   4.585.095.543   21.547.532   414.143.081   6016   Guell_Parc
6016-01-J004-PV002-0003171JO   700384   E.A.   Casa_Museu_Gaudi                 0   6   Gracia           30   la_Salut                             429.359.080   4.585.089.527   21.547.415   414.142.539   6016   Guell_Parc
6016-01-J004-PV002-0003172JO   700384   E.A.   Casa_Museu_Gaudi                 0   6   Gracia           30   la_Salut                             429.357.861   4.585.097.036   21.547.260   414.143.214   6016   Guell_Parc
6016-01-J004-PV002-0004012JO   700384   E.A.   Casa_Museu_Gaudi                 0   6   Gracia           30   la_Salut                             429.354.525   4.585.096.296   21.546.862   414.143.144   6016   Guell_Parc
6017-01-J001-PV001-0003525JO   312207   Pl     Sanllehy                      9999   6   Gracia           30   la_Salut                             429.895.270   4.585.037.899   21.611.626   414.138.358   6017   Sanllehy_Pl
6017-01-J001-PV001-0003526JO   312207   Pl     Sanllehy                      9999   6   Gracia           30   la_Salut                             429.890.992   4.585.043.749   21.611.108   414.138.881   6017   Sanllehy_Pl
6017-01-J001-PV001-0003527JO   312207   Pl     Sanllehy                      9999   6   Gracia           30   la_Salut                             429.889.246   4.585.040.402   21.610.903   414.138.578   6017   Sanllehy_Pl
6020-01-J001-PV001-0000967JO   321605   C      Pau_Alsina                     133   6   Gracia           30   la_Salut                             429.660.655   4.584.806.399   21.583.825   414.117.303   6020   Guinardo_Rda._(Escorial_c._-_Sardenya_c.)
6020-01-J001-PV001-0000968JO   321605   C      Pau_Alsina                     133   6   Gracia           30   la_Salut                             429.656.360   4.584.798.913   21.583.320   414.116.625   6020   Guinardo_Rda._(Escorial_c._-_Sardenya_c.)
6020-01-J001-PV001-0000969JO   321605   C      Pau_Alsina                     133   6   Gracia           30   la_Salut                             429.658.639   4.584.800.487   21.583.591   414.116.769   6020   Guinardo_Rda._(Escorial_c._-_Sardenya_c.)
6020-01-J001-PV001-0000970JO   321605   C      Pau_Alsina                     133   6   Gracia           30   la_Salut                             429.654.053   4.584.797.380   21.583.046   414.116.485   6020   Guinardo_Rda._(Escorial_c._-_Sardenya_c.)
6020-01-J001-PV001-0000971JO   321605   C      Pau_Alsina                     133   6   Gracia           30   la_Salut                             429.662.656   4.584.804.292   21.584.067   414.117.115   6020   Guinardo_Rda._(Escorial_c._-_Sardenya_c.)
6020-01-J001-PV001-0000972JO   321605   C      Pau_Alsina                     133   6   Gracia           30   la_Salut                             429.654.279   4.584.805.456   21.583.064   414.117.212   6020   Guinardo_Rda._(Escorial_c._-_Sardenya_c.)
6020-01-J001-PV001-0000973JO   321605   C      Pau_Alsina                     133   6   Gracia           30   la_Salut                             429.660.551   4.584.802.602   21.583.817   414.116.961   6020   Guinardo_Rda._(Escorial_c._-_Sardenya_c.)
6026-01-J001-PV007-0004305JO    34807   C      Baro_de_la_Barre                63   6   Gracia           28   Vallcarca_i_els_Penitents            428.249.426   4.585.477.665   21.414.192   414.176.513   6026   Hospital_Militar_Av._-_Baro_de_la_Barre_c.
6026-01-J001-PV007-0004306JO    34807   C      Baro_de_la_Barre                63   6   Gracia           28   Vallcarca_i_els_Penitents            428.250.285   4.585.483.328   21.414.288   414.177.024   6026   Hospital_Militar_Av._-_Baro_de_la_Barre_c.
6027-01-J001-PV001-0003440JO   158107   Av     Vallcarca                     4010   6   Gracia           28   Vallcarca_i_els_Penitents            428.292.880   4.585.360.701   21.419.530   414.166.018   6027   Doctor_Comas_i_Llaberia_Jardi__(Hospital_Militar_Av._(front_hptal))
6027-01-J001-PV001-0003441JO   158107   Av     Vallcarca                     4010   6   Gracia           28   Vallcarca_i_els_Penitents            428.287.157   4.585.364.043   21.418.841   414.166.314   6027   Doctor_Comas_i_Llaberia_Jardi__(Hospital_Militar_Av._(front_hptal))
6027-01-J002-PV001-0003438JO   158107   Av     Vallcarca                     4010   6   Gracia           28   Vallcarca_i_els_Penitents            428.316.316   4.585.346.295   21.422.351   414.164.741   6027   Doctor_Comas_i_Llaberia_Jardi__(Hospital_Militar_Av._(front_hptal))
6027-01-J002-PV001-0003439JO   158107   Av     Vallcarca                     4010   6   Gracia           28   Vallcarca_i_els_Penitents            428.310.806   4.585.348.768   21.421.689   414.164.959   6027   Doctor_Comas_i_Llaberia_Jardi__(Hospital_Militar_Av._(front_hptal))
6027-01-J002-PV001-0003443JO   158107   Av     Vallcarca                     4010   6   Gracia           28   Vallcarca_i_els_Penitents            428.315.717   4.585.350.787   21.422.274   414.165.145   6027   Doctor_Comas_i_Llaberia_Jardi__(Hospital_Militar_Av._(front_hptal))
6037-01-J001-PV001-0003513JO   100300   Pl     Diamant                       9999   6   Gracia           31   la_Vila_de_Gracia                    429.445.558   4.583.971.564   21.559.065   414.041.924   6037   Diamant_Pl._
6037-01-J001-PV001-0003514JO   100300   Pl     Diamant                       9999   6   Gracia           31   la_Vila_de_Gracia                    429.440.538   4.583.973.399   21.558.462   414.042.085   6037   Diamant_Pl._
6037-01-J001-PV001-0003515JO   100300   Pl     Diamant                       9999   6   Gracia           31   la_Vila_de_Gracia                    429.446.133   4.583.965.968   21.559.140   414.041.420   6037   Diamant_Pl._
6037-01-J001-PV001-0003516JO   100300   Pl     Diamant                       9999   6   Gracia           31   la_Vila_de_Gracia                    429.448.544   4.583.968.307   21.559.426   414.041.633   6037   Diamant_Pl._
6046-01-J001-PV001-0001725JO   348805   Pl     Revolucio_de_Setembre_1868      18   6   Gracia           31   la_Vila_de_Gracia                    429.625.598   4.583.793.705   21.580.809   414.026.063   6046   Revolucio_de_Setembre_de_1868_Pl.
6046-01-J001-PV001-0001726JO   348805   Pl     Revolucio_de_Setembre_1868      18   6   Gracia           31   la_Vila_de_Gracia                    429.626.194   4.583.796.081   21.580.877   414.026.277   6046   Revolucio_de_Setembre_de_1868_Pl.
6046-01-J001-PV001-0001727JO   348805   Pl     Revolucio_de_Setembre_1868      18   6   Gracia           31   la_Vila_de_Gracia                    429.623.107   4.583.793.488   21.580.511   414.026.041   6046   Revolucio_de_Setembre_de_1868_Pl.
6046-01-J001-PV001-0001728JO   348805   Pl     Revolucio_de_Setembre_1868      18   6   Gracia           31   la_Vila_de_Gracia                    429.622.690   4.583.797.439   21.580.456   414.026.396   6046   Revolucio_de_Setembre_de_1868_Pl.
6047-02-J001-PV001-0001724JO    73401   C      Castellterçol                   37   6   Gracia           29   el_Coll                              428.675.880   4.585.545.981   21.465.136   414.183.046   6047   Creueta_del_Coll_Parc
6047-02-J002-PV001-0001720JO    73401   C      Castellterçol                   37   6   Gracia           29   el_Coll                              428.694.865   4.585.545.874   21.467.408   414.183.053   6047   Creueta_del_Coll_Parc
6047-02-J002-PV001-0001722JO    73401   C      Castellterçol                   37   6   Gracia           29   el_Coll                              428.698.356   4.585.549.384   21.467.822   414.183.372   6047   Creueta_del_Coll_Parc
6047-02-J002-PV001-0001723JO    73401   C      Castellterçol                   37   6   Gracia           29   el_Coll                              428.693.467   4.585.554.377   21.467.231   414.183.818   6047   Creueta_del_Coll_Parc
6048-01-J001-PV001-0004117JO   700658   C      Mossen_Batlle                   10   6   Gracia           30   la_Salut                             429.238.596   4.584.540.994   21.533.641   414.093.028   6048   Menendez_Pelayo_Jardins
6048-01-J001-PV001-0004118JO   700658   C      Mossen_Batlle                   10   6   Gracia           30   la_Salut                             429.240.276   4.584.547.059   21.533.835   414.093.576   6048   Menendez_Pelayo_Jardins
6048-01-J002-PV001-0004119JO   700658   C      Mossen_Batlle                   10   6   Gracia           30   la_Salut                             429.212.764   4.584.599.054   21.530.483   414.098.235   6048   Menendez_Pelayo_Jardins
6048-01-J002-PV001-0004120JO   700658   C      Mossen_Batlle                   10   6   Gracia           30   la_Salut                             429.210.986   4.584.593.053   21.530.277   414.097.693   6048   Menendez_Pelayo_Jardins
6050-02-J001-PV001-0001712JO   353703   C      Vallpar                          9   6   Gracia           28   Vallcarca_i_els_Penitents            427.773.349   4.585.659.404   21.357.013   414.192.455   6050   Vall_Parc
6050-02-J001-PV001-0001715JO   353703   C      Vallpar                          9   6   Gracia           28   Vallcarca_i_els_Penitents            427.776.317   4.585.653.925   21.357.375   414.191.965   6050   Vall_Parc
6050-02-J001-PV001-0001716JO   353703   C      Vallpar                          9   6   Gracia           28   Vallcarca_i_els_Penitents            427.774.721   4.585.656.732   21.357.180   414.192.216   6050   Vall_Parc
6050-02-J002-PV001-0001713JO   353703   C      Vallpar                          9   6   Gracia           28   Vallcarca_i_els_Penitents            427.769.427   4.585.665.688   21.356.536   414.193.018   6050   Vall_Parc
6050-02-J002-PV001-0001714JO   353703   C      Vallpar                          9   6   Gracia           28   Vallcarca_i_els_Penitents            427.766.246   4.585.669.645   21.356.151   414.193.371   6050   Vall_Parc
6054-02-J002-PV001-0001706JO   700736   Jard   Caterina_Albert                  0   6   Gracia           32   el_Camp_d'en_Grassot_i_Gracia_Nova   430.641.026   4.583.864.648   21.702.195   414.033.335   6054   Caterina_Albert_Jardins
6054-02-J002-PV001-0001707JO   700736   Jard   Caterina_Albert                  0   6   Gracia           32   el_Camp_d'en_Grassot_i_Gracia_Nova   430.637.548   4.583.860.632   21.701.784   414.032.970   6054   Caterina_Albert_Jardins
6054-02-J002-PV001-0001708JO   700736   Jard   Caterina_Albert                  0   6   Gracia           32   el_Camp_d'en_Grassot_i_Gracia_Nova   430.641.987   4.583.856.330   21.702.320   414.032.586   6054   Caterina_Albert_Jardins
