codi                           area_joc_id       tipus              area_joc_superficie_m2   area_joc_tipus_edat_id         area_joc_tipus_edat_nom
2128-01-J001-PV001-0004531JO     30171   GRONXADOR     525.96   547   DE_6_A_12_ANYS
2128-01-J001-PV001-0004532JO     30171   GRONXADOR     525.96   547   DE_6_A_12_ANYS
2130-01-J001-PV001-0000115JO     30655   MULTIJOC      152.79   547   DE_6_A_12_ANYS
2130-01-J002-PV001-0000114JO     30656   GRONXADOR     125.11   549   MIXTA
2130-01-J002-PV001-0000116JO    30656   MULTIJOC           125.11   549   MIXTA
2131-01-J001-PV001-0003685JO   790503   TOBOGAN            261.96   547   DE_6_A_12_ANYS
2131-01-J001-PV001-0003686JO   790503   BALANCi            261.96   547   DE_6_A_12_ANYS
2131-01-J001-PV001-0003690JO   790503   GRIMPAR            261.96   547   DE_6_A_12_ANYS
2131-01-J002-PV001-0003682JO   790504   ALTRES_JOCS        110.72   546   FINS_A_5_ANYS
2131-01-J002-PV001-0003683JO   790504   ALTRES_JOCS        110.72   546   FINS_A_5_ANYS
2131-01-J002-PV001-0003687JO   790504   BALANCi            110.72   546   FINS_A_5_ANYS
2131-01-J002-PV001-0003688JO   790504   BALANCi            110.72   546   FINS_A_5_ANYS
2134-01-J001-PV001-0001247JO    46824   GRIMPAR            192.79   546   FINS_A_5_ANYS
2134-01-J001-PV001-0001248JO    46824   MULTIJOC           192.79   546   FINS_A_5_ANYS
2135-12-J023-PV001-0002650JO   206544   MULTIJOC           176.89   549   MIXTA
2135-12-J023-PV001-0002651JO   206544   ALTRES_JOCS        176.89   549   MIXTA
2135-12-J023-PV001-0002652JO   206544   ALTRES_JOCS        176.89   549   MIXTA
2135-12-J023-PV001-0002653JO   206544   ALTRES_JOCS        176.89   549   MIXTA
2135-12-J023-PV001-0002654JO   206544   ALTRES_JOCS        176.89   549   MIXTA
2135-12-J023-PV001-0002655JO   206544   ALTRES_JOCS        176.89   549   MIXTA
2135-12-J024-PV001-0002656JO   206566   GRONXADOR          177.42   549   MIXTA
2135-12-J024-PV001-0002657JO   206566   ALTRES_JOCS        177.42   549   MIXTA
2135-12-J024-PV001-0002658JO   206566   MULTIJOC           177.42   549   MIXTA
2136-01-J001-PV001-0004484JO   887888   GRIMPAR            156.54   547   DE_6_A_12_ANYS
2136-01-J001-PV001-0004487JO   887888   TOBOGAN            156.54   547   DE_6_A_12_ANYS
2136-01-J001-PV001-0004488JO   887888   EQUILIBRI          156.54   547   DE_6_A_12_ANYS
2136-01-J001-PV001-0004489JO   887888   EQUILIBRI          156.54   547   DE_6_A_12_ANYS
2136-01-J001-PV001-0004490JO   887888   EQUILIBRI          156.54   547   DE_6_A_12_ANYS
2136-01-J001-PV001-0004517JO   887888   ALTRES_JOCS        156.54   547   DE_6_A_12_ANYS
2137-01-J001-PV001-0001237JO    46780   MULTIJOC           125.27   547   DE_6_A_12_ANYS
2137-01-J001-PV001-0001239JO    46780   BALANCi            125.27   547   DE_6_A_12_ANYS
2137-01-J001-PV001-0001240JO    46780   BALANCi            125.27   547   DE_6_A_12_ANYS
2140-01-J001-PV001-0001228JO    46739   GRONXADOR          451.02   549   MIXTA
2140-01-J001-PV001-0001229JO    46739   GRONXADOR          451.02   549   MIXTA
2140-01-J001-PV001-0001230JO    46739   TOBOGAN            451.02   549   MIXTA
2140-01-J001-PV001-0001231JO    46739   MULTIJOC           451.02   549   MIXTA
2140-01-J001-PV001-0004728JO    46739   SEIENT_GRONXADOR   451.02   549   MIXTA
2140-01-J001-PV001-0004729JO    46739   SEIENT_GRONXADOR   451.02   549   MIXTA
2140-01-J001-PV003-0001232JO    46739   VA_I_Ve            451.02   549   MIXTA
2140-01-J001-PV003-0001233JO    46739   EQUILIBRI          451.02   549   MIXTA
2140-01-J001-PV003-0001234JO    46739   EQUILIBRI          451.02   549   MIXTA
2142-01-J001-PV001-0001221JO    46689   SORRALET           124.20   546   FINS_A_5_ANYS
2142-01-J002-PV001-0001219JO    46690   GRIMPAR            372.37   549   MIXTA
2142-01-J002-PV001-0001222JO    46690   ALTRES_JOCS        372.37   549   MIXTA
2142-01-J002-PV001-0001226JO    46690   GRONXADOR          372.37   549   MIXTA
2142-01-J002-PV003-0001218JO    46690   TORRE_TOBOGAN      372.37   549   MIXTA
2142-01-J002-PV003-0001220JO    46690   VA_I_Ve            372.37   549   MIXTA
2142-01-J002-PV003-0001223JO    46690   VA_I_Ve            372.37   549   MIXTA
2143-01-J001-PV002-0002920JO   587723   GRONXADOR          183.29   547   DE_6_A_12_ANYS
2143-01-J001-PV002-0002921JO   587723   TORRE_TOBOGAN      183.29   547   DE_6_A_12_ANYS
2143-01-J001-PV002-0002922JO   587723   BALANCi            183.29   547   DE_6_A_12_ANYS
2143-01-J001-PV002-0002923JO   587723   BALANCi            183.29   547   DE_6_A_12_ANYS
2143-01-J002-PV002-0003964JO   877898   MULTIJOC           280.35   546   FINS_A_5_ANYS
2143-01-J002-PV002-0003965JO   877898   SEIENT_GRONXADOR   280.35   546   FINS_A_5_ANYS
2143-01-J002-PV002-0003966JO   877898   GRONXADOR          280.35   546   FINS_A_5_ANYS
2144-01-J001-PV001-0003952JO   871100   TOBOGAN            148.16   546   FINS_A_5_ANYS
2144-01-J001-PV001-0003954JO   871100   BALANCi            148.16   546   FINS_A_5_ANYS
2144-01-J002-PV001-0003951JO   871101   MULTIJOC        257.23   547   DE_6_A_12_ANYS
2144-01-J002-PV001-0003953JO   871101   GRONXADOR       257.23   547   DE_6_A_12_ANYS
2144-01-J002-PV001-0003955JO   871101   BALANCi         257.23   547   DE_6_A_12_ANYS
2147-01-J001-PV001-0001205JO    46604   MULTIJOC        107.36   547   DE_6_A_12_ANYS
2147-01-J001-PV001-0001206JO    46604   GRONXADOR       107.36   547   DE_6_A_12_ANYS
2147-01-J001-PV001-0001207JO    46604   BALANCi         107.36   547   DE_6_A_12_ANYS
2148-01-J001-PV001-0002910JO   587433   MULTIJOC        112.85   549   MIXTA
2148-01-J001-PV001-0002911JO   587433   VA_I_Ve         112.85   549   MIXTA
2148-01-J001-PV001-0002912JO   587433   BALANCi         112.85   549   MIXTA
2150-01-J001-PV001-0000098JO    29967   SORRALET        89.19    547   DE_6_A_12_ANYS
2150-01-J001-PV001-0000100JO    29967   ALTRES_JOCS     89.19    547   DE_6_A_12_ANYS
2150-01-J001-PV001-0000101JO    29967   ALTRES_JOCS     89.19    547   DE_6_A_12_ANYS
2150-01-J001-PV001-0000103JO    29967   BALANCi         89.19    547   DE_6_A_12_ANYS
2150-01-J001-PV001-0000104JO    29967   BALANCi         89.19    547   DE_6_A_12_ANYS
2150-01-J002-PV001-0000099JO    29968   TAULA           315.82   547   DE_6_A_12_ANYS
2150-01-J002-PV001-0000102JO    29968   EQUILIBRI       315.82   547   DE_6_A_12_ANYS
2150-01-J002-PV001-0000105JO    29968   GRONXADOR       315.82   547   DE_6_A_12_ANYS
2150-01-J002-PV001-0000106JO    29968   MULTIJOC        315.82   547   DE_6_A_12_ANYS
2151-01-J001-PV001-0000087JO    29884   BALANCi         145.84   546   FINS_A_5_ANYS
2151-01-J001-PV001-0000088JO    29884   BALANCi         145.84   546   FINS_A_5_ANYS
2151-01-J001-PV001-0000089JO    29884   BALANCi         145.84   546   FINS_A_5_ANYS
2151-01-J001-PV001-0000090JO    29884   GRONXADOR       145.84   546   FINS_A_5_ANYS
2151-01-J001-PV001-0000091JO    29884   GRONXADOR       145.84   546   FINS_A_5_ANYS
2151-01-J001-PV001-0000092JO    29884   TOBOGAN         145.84   546   FINS_A_5_ANYS
2151-01-J001-PV001-0000094JO    29884   ALTRES_JOCS     145.84   546   FINS_A_5_ANYS
2151-01-J001-PV001-0000096JO    29884   BALANCi         145.84   546   FINS_A_5_ANYS
2155-01-J001-PV007-0002662JO   859039   GRONXADOR       205.09   549   MIXTA
2155-01-J001-PV008-0002661JO   859039   ALTRES_JOCS     205.09   549   MIXTA
2155-01-J001-PV009-0004608JO   859039   ALTRES_JOCS     205.09   549   MIXTA
2155-01-J001-PV010-0004609JO   859039   ALTRES_JOCS     205.09   549   MIXTA
2155-01-J001-PV011-0002663JO   859039   SORRA_I_AIGUA   205.09   549   MIXTA
2155-01-J001-PV012-0004614JO   859039   VA_I_Ve         205.09   549   MIXTA
2155-01-J001-PV013-0004610JO   859039   ALTRES_JOCS     205.09   549   MIXTA
2155-01-J001-PV013-0004611JO   859039   ALTRES_JOCS     205.09   549   MIXTA
2155-01-J001-PV013-0004612JO   859039   ALTRES_JOCS     205.09   549   MIXTA
2155-01-J001-PV013-0004613JO   859039   ALTRES_JOCS     205.09   549   MIXTA
2157-01-J001-PV001-0002934JO   588646   MULTIJOC        144.91   549   MIXTA
2157-01-J001-PV001-0003414JO   588646   BALANCi         144.91   549   MIXTA
2157-01-J001-PV001-0003422JO   588646   BALANCi         144.91   549   MIXTA
2157-01-J002-PV001-0002936JO   588647   BALANCi         92.44    549   MIXTA
2157-01-J002-PV001-0002937JO   588647   MULTIJOC        92.44    549   MIXTA
2157-01-J002-PV001-0002938JO   588647   EQUILIBRI       92.44    549   MIXTA
2157-01-J002-PV001-0002939JO   588647   ALTRES_JOCS     92.44    549   MIXTA
2157-01-J002-PV001-0002940JO   588647   ALTRES_JOCS     92.44    549   MIXTA
2157-01-J003-PV001-0002932JO   588648   GRONXADOR       218.29   549   MIXTA
2157-01-J003-PV001-0002933JO   588648   TIROLINA        218.29   549   MIXTA
2158-01-J001-PV001-0000085JO    29715   EQUILIBRI       64.74    547   DE_6_A_12_ANYS
2158-01-J001-PV001-0000086JO    29715   VA_I_Ve         64.74    547   DE_6_A_12_ANYS
2159-01-J001-PV001-0000078JO   660680   BALANCi         160.75   547   DE_6_A_12_ANYS
2159-01-J001-PV001-0000079JO   660680   BALANCi         160.75   547   DE_6_A_12_ANYS
2159-01-J001-PV001-0000080JO   660680   MULTIJOC        160.75   547   DE_6_A_12_ANYS
2159-01-J001-PV001-0000081JO   660680   ALTRES_JOCS     160.75   547   DE_6_A_12_ANYS
2160-01-J001-PV001-0001258JO    46881   SORRALET        240.79   549   MIXTA
2160-01-J001-PV001-0001259JO     46881   MULTIJOC        240.79           549   MIXTA
2160-01-J001-PV001-0001261JO     46881   GRONXADOR       240.79           549   MIXTA
2162-01-J001-PV001-0001256JO     46872   MULTIJOC        137.32           549   MIXTA
2164-01-J001-PV001-0002913JO    587551   GRIMPAR         396.67           549   MIXTA
2164-01-J001-PV001-0002914JO    587551   GRONXADOR       396.67           549   MIXTA
2164-01-J001-PV001-0002915JO    587551   GRIMPAR         396.67           549   MIXTA
2164-01-J001-PV001-0002916JO    587551   ALTRES_JOCS     396.67           549   MIXTA
2164-01-J001-PV001-0002917JO    587551   BALANCi         396.67           549   MIXTA
2164-01-J001-PV001-0002918JO    587551   BALANCi         396.67           549   MIXTA
2165-01-J001-PV001-0002664JO    206620   GRONXADOR       72.39            549   MIXTA
2165-01-J001-PV001-0002665JO    206620   VA_I_Ve         72.39            549   MIXTA
2166-01-J001-PV001-0002961JO    590312   BALANCi         187.51           549   MIXTA
2166-01-J001-PV001-0002962JO    590312   BALANCi         187.51           549   MIXTA
2166-01-J001-PV001-0002963JO    590312   MULTIJOC        187.51           549   MIXTA
2166-01-J001-PV001-0002964JO    590312   GRONXADOR       187.51           549   MIXTA
2166-01-J001-PV001-0002965JO    590312   MULTIJOC        187.51           549   MIXTA
2168-01-J001-PV001-0002671JO    206909   VA_I_Ve         278.34           549   MIXTA
2168-01-J001-PV001-0002672JO    206909   VA_I_Ve         278.34           549   MIXTA
2168-01-J001-PV001-0002673JO    206909   BALANCi         278.34           549   MIXTA
2168-01-J001-PV001-0002674JO    206909   TORRE_TOBOGAN   278.34           549   MIXTA
2168-01-J001-PV001-0002675JO    206909   GRONXADOR       278.34           549   MIXTA
2169-01-J001-PV001-0002676JO    206920   BALANCi         197.96           549   MIXTA
2169-01-J001-PV001-0002677JO    206920   MULTIJOC        197.96           549   MIXTA
2169-01-J001-PV001-0002678JO    206920   GRONXADOR       197.96           549   MIXTA
2173-11-J001-PV001-0004413JO    999499   ALTRES_JOCS     203.36           549   MIXTA
2173-11-J001-PV001-0004414JO    999499   ALTRES_JOCS     203.36           549   MIXTA
2173-11-J001-PV001-0004416JO    999499   ALTRES_JOCS     203.36           549   MIXTA
2173-11-J001-PV001-0004417JO    999499   EQUILIBRI       203.36           549   MIXTA
2173-11-J001-PV005-0004415JO    999499   TAULA_SORRAL    203.36           549   MIXTA
2174-01-J001-PV002-0003634JO    764705   GRONXADOR       166.33           546   FINS_A_5_ANYS
2174-01-J001-PV002-0004499JO    764705   ALTRES_JOCS     166.33           546   FINS_A_5_ANYS
2174-01-J001-PV002-0004501JO    764705   GRIMPAR         166.33           546   FINS_A_5_ANYS
2174-01-J002-PV002-0003629JO    764706   GRONXADOR       102.64           549   MIXTA
2174-01-J002-PV002-0003632JO    764706   MULTIJOC        102.64           549   MIXTA
2174-01-J002-PV003-0004502JO    764706   ALTRES_JOCS     102.64           549   MIXTA
2174-01-J003-PV001-0003630JO    764704   TAULA_SORRAL    53.53            547   DE_6_A_12_ANYS
2174-01-J003-PV001-0003631JO    764704   TAULA_SORRAL    53.53            547   DE_6_A_12_ANYS
2177-01-J001-PV009-0003666JO    785307   GRIMPAR         302.25           549   MIXTA
2177-01-J001-PV010-0003663JO    785307   MULTIJOC        302.25           549   MIXTA
2177-01-J001-PV010-0003664JO    785307   MUSICAL         302.25           549   MIXTA
2177-01-J001-PV010-0003667JO    785307   GRONXADOR       302.25           549   MIXTA
2177-01-J001-PV010-0003676JO    785307   BALANCi         302.25           549   MIXTA
2177-01-J001-PV011-0003661JO    785307   ALTRES_JOCS     302.25           549   MIXTA
2177-01-J001-PV011-0003677JO    785307   ALTRES_JOCS     302.25           549   MIXTA
2177-01-J001-PV011-0003678JO    785307   ALTRES_JOCS     302.25           549   MIXTA
2177-01-J002-PV001-0003662JO    777670   ALTRES_JOCS     63.52            546   FINS_A_5_ANYS
2177-01-J002-PV001-0003673JO    777670   ALTRES_JOCS     63.52            546   FINS_A_5_ANYS
2177-01-J002-PV001-0003674JO    777670   ALTRES_JOCS     63.52            546   FINS_A_5_ANYS
2186-03-J001-PV001-0004320JO    965212   MULTIJOC        132.85           549   MIXTA
2186-03-J001-PV001-0004321JO    965212   GRONXADOR       132.85           549   MIXTA
2189-01-J001-PV001-0004251JO    954863   MULTIJOC        124.48           547   DE_6_A_12_ANYS
2190-13-J001-PV002-0004572JO   1021506   EQUILIBRI                12.08   547   DE_6_A_12_ANYS
2197-01-J001-PV002-0004998JO   1029075   ALTRES_JOCS     151.51           549   MIXTA
2197-01-J001-PV002-0005000JO   1029075   BALANCi            151.51   549   MIXTA
2197-01-J001-PV003-0004999JO   1029075   MULTIJOC           151.51   549   MIXTA
3001-04-J001-PV001-0001301JO     47088   GRONXADOR          163.27   547   DE_6_A_12_ANYS
3001-04-J001-PV001-0001302JO     47088   TOBOGAN            163.27   547   DE_6_A_12_ANYS
3001-04-J001-PV001-0001303JO     47088   TAULA              163.27   547   DE_6_A_12_ANYS
3001-04-J001-PV001-0001304JO     47088   ALTRES_JOCS        163.27   547   DE_6_A_12_ANYS
3002-01-J001-PV003-0001287JO     47078   VA_I_Ve            209.98   547   DE_6_A_12_ANYS
3002-01-J001-PV003-0001293JO     47078   GRONXADOR          209.98   547   DE_6_A_12_ANYS
3002-01-J001-PV003-0001294JO     47078   GRONXADOR          209.98   547   DE_6_A_12_ANYS
3002-01-J001-PV003-0001296JO     47078   TOBOGAN            209.98   547   DE_6_A_12_ANYS
3002-01-J002-PV004-0001295JO     47077   TOBOGAN            89.62    546   FINS_A_5_ANYS
3002-01-J002-PV004-0001298JO     47077   VA_I_Ve            89.62    546   FINS_A_5_ANYS
3002-01-J002-PV005-0001290JO     47077   EQUILIBRI          89.62    546   FINS_A_5_ANYS
3002-01-J002-PV005-0001291JO     47077   BALANCi            89.62    546   FINS_A_5_ANYS
3002-01-J002-PV005-0001299JO     47077   EQUILIBRI          89.62    546   FINS_A_5_ANYS
3002-01-J003-PV002-0001297JO     47076   MULTIJOC           100.99   547   DE_6_A_12_ANYS
3019-02-J001-PV001-0001284JO     47002   VA_I_Ve            106.33   547   DE_6_A_12_ANYS
3019-02-J001-PV001-0001285JO     47002   TOBOGAN            106.33   547   DE_6_A_12_ANYS
3019-02-J001-PV001-0001286JO     47002   GRONXADOR          106.33   547   DE_6_A_12_ANYS
3024-01-J001-PV001-0001273JO     46942   BALANCi            148.45   547   DE_6_A_12_ANYS
3024-01-J001-PV001-0001277JO     46942   BALANCi            148.45   547   DE_6_A_12_ANYS
3024-01-J001-PV001-0003059JO     46942   ALTRES_JOCS        148.45   547   DE_6_A_12_ANYS
3024-01-J002-PV001-0001281JO     46943   MULTIJOC           146.85   547   DE_6_A_12_ANYS
3024-01-J003-PV001-0001274JO     46944   ALTRES_JOCS        116.48   546   FINS_A_5_ANYS
3024-01-J003-PV001-0001280JO     46944   MULTIJOC           116.48   546   FINS_A_5_ANYS
3024-01-J003-PV001-0001283JO     46944   VA_I_Ve            116.48   546   FINS_A_5_ANYS
3024-01-J004-PV001-0001275JO     46945   BALANCi            133.61   546   FINS_A_5_ANYS
3024-01-J004-PV001-0001276JO     46945   BALANCi            133.61   546   FINS_A_5_ANYS
3024-01-J004-PV001-0001278JO     46945   GRIMPAR            133.61   546   FINS_A_5_ANYS
3024-01-J004-PV001-0001282JO     46945   MULTIJOC           133.61   546   FINS_A_5_ANYS
3030-04-J003-PV001-0001272JO     46914   GRIMPAR            239.51   547   DE_6_A_12_ANYS
3030-04-J004-PV001-0001269JO     46913   BALANCi            177.17   547   DE_6_A_12_ANYS
3030-04-J004-PV001-0001270JO     46913   GRONXADOR          177.17   547   DE_6_A_12_ANYS
3030-04-J004-PV001-0001271JO     46913   TOBOGAN            177.17   547   DE_6_A_12_ANYS
3034-01-J001-PV001-0001266JO     46903   VA_I_Ve            49.33    546   FINS_A_5_ANYS
3034-01-J001-PV001-0001267JO     46903   BALANCi            49.33    546   FINS_A_5_ANYS
3034-01-J001-PV001-0001268JO     46903   BALANCi            49.33    546   FINS_A_5_ANYS
3038-04-J001-PV001-0002682JO    206939   VA_I_Ve            119.16   547   DE_6_A_12_ANYS
3038-04-J001-PV001-0002683JO    206939   VA_I_Ve            119.16   547   DE_6_A_12_ANYS
3038-04-J001-PV001-0002684JO    206939   GRONXADOR          119.16   547   DE_6_A_12_ANYS
3038-04-J002-PV001-0002685JO    206954   TOBOGAN            54.26    546   FINS_A_5_ANYS
3038-04-J002-PV001-0002686JO    206954   BALANCi            54.26    546   FINS_A_5_ANYS
3038-04-J002-PV001-0002687JO    206954   BALANCi            54.26    546   FINS_A_5_ANYS
3039-01-J001-PV002-0004984JO     46892   ALTRES_JOCS        204.99   547   DE_6_A_12_ANYS
3039-01-J001-PV002-0004985JO     46892   ALTRES_JOCS        204.99   547   DE_6_A_12_ANYS
3039-01-J001-PV002-0004986JO     46892   ALTRES_JOCS        204.99   547   DE_6_A_12_ANYS
3039-01-J001-PV002-0004987JO     46892   GRIMPAR            204.99   547   DE_6_A_12_ANYS
3039-01-J001-PV002-0004988JO     46892   GRIMPAR            204.99   547   DE_6_A_12_ANYS
3039-01-J001-PV002-0004989JO     46892   GRONXADOR          204.99   547   DE_6_A_12_ANYS
3039-01-J001-PV002-0004990JO     46892   EQUILIBRI          204.99   547   DE_6_A_12_ANYS
3039-01-J001-PV002-0004991JO     46892   GRONXADOR          204.99   547   DE_6_A_12_ANYS
3039-01-J001-PV002-0004992JO     46892   SEIENT_GRONXADOR   204.99   547   DE_6_A_12_ANYS
3039-01-J001-PV002-0004993JO     46892   SEIENT_GRONXADOR   204.99   547   DE_6_A_12_ANYS
3044-01-J001-PV001-0001968JO    73676   BALANCi            626.78   549   MIXTA
3044-01-J001-PV001-0001969JO    73676   BALANCi            626.78   549   MIXTA
3044-01-J001-PV001-0001970JO    73676   GRONXADOR          626.78   549   MIXTA
3044-01-J001-PV001-0001971JO    73676   GRONXADOR          626.78   549   MIXTA
3044-01-J001-PV001-0001972JO    73676   TORRE_TOBOGAN      626.78   549   MIXTA
3044-01-J001-PV001-0001973JO    73676   MULTIJOC           626.78   549   MIXTA
